Date,Open,High,Low,Close,Volume,Adj Close
2015-08-19,224.5,251.88,221.11,225.47,29222.47472594,225.47
2015-08-20,235.72,236.66,223.0,236.23,15742.35133914,236.23
2015-08-21,233.05,236.66,231.77,233.21,10040.42383395,233.21
2015-08-22,230.27,235.2,223.01,230.57,16939.77875383,230.57
2015-08-23,227.42,234.03,225.85,228.01,12625.85926468,228.01
2015-08-24,209.11,228.99,207.73,209.63,34433.55938346,209.63
2015-08-25,221.36,228.04,198.12,221.71,43449.15997443,221.71
2015-08-26,225.92,231.09,219.77,226.09,25454.54629009,226.09
2015-08-27,227.02,228.89,223.17,227.01,14159.72045306,227.01
2015-08-28,233.25,235.93,220.29,233.25,23315.37622881,233.25
2015-08-29,228.24,233.9,226.67,228.73,14873.72801387,228.73
2015-08-30,226.8,232.75,225.04,226.97,16680.91021647,226.97
2015-08-31,230.24,232.49,224.39,230.4,15589.03800718,230.4
2015-09-01,227.16,231.67,226.17,227.25,23896.45324347,227.25
2015-09-02,228.85,230.77,226.0,229.38,21576.98016147,229.38
2015-09-03,226.95,229.96,226.5,227.11,19693.45308583,227.11
2015-09-04,230.78,231.4,226.33,230.77,20956.78231747,230.77
2015-09-05,235.29,237.22,229.23,235.55,19713.36010012,235.55
2015-09-06,241.22,244.2,235.02,241.24,26012.93282574,241.24
2015-09-07,241.16,242.91,238.44,241.22,22997.89436653,241.22
2015-09-08,243.87,246.24,239.89,243.99,24417.09010602,243.99
2015-09-09,238.48,244.22,237.01,238.48,22858.50128757,238.48
2015-09-10,238.72,241.65,234.78,238.87,20995.10758852,238.87
2015-09-11,239.44,240.94,237.5,239.95,13548.57737958,239.95
2015-09-12,235.67,240.02,233.02,235.83,16951.20281333,235.83
2015-09-13,228.9,236.15,228.0,228.99,16838.07737181,228.99
2015-09-14,230.9,232.92,223.99,230.91,19691.3283305,230.91
2015-09-15,229.04,231.21,226.5,229.14,17520.35194677,229.14
2015-09-16,227.68,230.5,223.0,227.99,18568.2412912,227.99
2015-09-17,232.51,235.0,227.0,232.6,14677.17710931,232.6
2015-09-18,232.9,234.4,230.83,232.88,17756.57598811,232.88
2015-09-19,230.49,233.8,229.98,230.5,12696.7022794,230.5
2015-09-20,229.6,231.7,229.01,229.6,13225.28140873,229.6
2015-09-21,226.14,230.44,225.0,226.04,13599.72766166,226.04
2015-09-22,229.34,231.96,223.12,229.44,19883.97513367,229.44
2015-09-23,229.03,231.5,228.0,229.79,13634.04499499,229.79
2015-09-24,233.62,235.52,228.53,233.73,23736.79018014,233.73
2015-09-25,234.23,237.25,232.0,234.39,23241.09640068,234.39
2015-09-26,234.61,235.67,233.0,234.61,15041.69461605,234.61
2015-09-27,232.02,234.67,231.16,232.56,17442.0192351,232.56
2015-09-28,238.62,239.68,231.58,238.85,16909.87786196,238.85
2015-09-29,236.69,240.56,235.09,236.72,20184.25136089,236.72
2015-09-30,236.38,238.27,234.67,236.84,21200.91624286,236.84
2015-10-01,237.5,239.44,235.01,237.5,20092.71666021,237.5
2015-10-02,237.51,239.06,235.0,237.32,17251.75131072,237.32
2015-10-03,238.93,239.86,236.3,239.66,18065.29995471,239.66
2015-10-04,237.82,239.98,237.75,238.4,14889.0549931,238.4
2015-10-05,240.23,240.25,236.1,240.25,19166.56468976,240.25
2015-10-06,245.43,248.19,239.52,246.09,27517.60019561,246.09
2015-10-07,243.57,247.65,242.3,243.57,23000.74901265,243.57
2015-10-08,243.04,244.76,242.06,243.19,14743.18527565,243.19
2015-10-09,244.03,244.95,242.16,244.03,14346.42372247,244.03
2015-10-10,245.73,246.43,243.0,245.73,17345.74100141,245.73
2015-10-11,247.34,248.46,244.53,247.21,12003.94884306,247.21
2015-10-12,245.78,248.5,245.01,245.78,17082.47157692,245.78
2015-10-13,248.7,250.89,242.82,248.99,26382.362859,248.99
2015-10-14,253.39,255.93,248.06,253.82,26927.0482396,253.82
2015-10-15,253.72,256.5,250.3,254.43,22212.88749119,254.43
2015-10-16,260.93,267.0,253.6,261.5,31586.92804296,261.5
2015-10-17,267.46,273.0,259.73,268.1,27371.15723744,268.1
2015-10-18,261.43,271.17,260.0,262.0,10929.56638749,262.0
2015-10-19,263.28,266.01,259.82,263.28,15946.35945626,263.28
2015-10-20,268.33,272.95,262.67,268.34,28055.71032466,268.34
2015-10-21,268.36,272.69,264.0,268.36,22473.26559242,268.36
2015-10-22,274.3,280.04,267.26,274.31,25561.28927674,274.31
2015-10-23,276.38,280.19,273.46,277.09,25660.42177043,277.09
2015-10-24,279.41,281.6,276.26,279.99,19110.4462763,279.99
2015-10-25,287.52,296.0,279.17,287.5,30137.76284561,287.5
2015-10-26,286.33,288.83,279.25,286.48,21808.34165464,286.48
2015-10-27,297.24,300.0,285.09,297.34,33034.7548956,297.34
2015-10-28,302.41,308.48,291.0,302.71,32400.38633505,302.71
2015-10-29,313.85,319.6,301.7,314.63,31698.8453267,314.63
2015-10-30,325.27,334.05,313.0,325.27,38536.3401551,325.27
2015-10-31,308.81,334.67,302.99,309.09,29718.0076443,309.09
2015-11-01,326.18,329.85,303.01,326.43,14221.50600541,326.43
2015-11-02,363.01,368.74,320.0,363.0,41874.68290541,363.0
2015-11-03,401.86,420.77,359.31,401.86,76438.14787878,401.86
2015-11-04,397.0,502.0,368.11,397.0,105066.2378149,397.0
2015-11-05,389.66,448.79,364.37,391.47,64194.20369534,391.47
2015-11-06,374.01,396.67,353.26,374.3,47849.15628068,374.3
2015-11-07,386.5,392.82,369.01,386.98,26862.28040579,386.98
2015-11-08,373.44,390.47,366.18,373.44,27042.06887912,373.44
2015-11-09,380.39,386.79,360.54,380.83,25442.75105022,380.83
2015-11-10,332.95,381.74,323.63,332.95,47376.79023855,332.95
2015-11-11,302.7,341.41,294.0,303.5,52771.95093005,303.5
2015-11-12,331.41,344.78,298.0,331.95,36738.16169284,331.95
2015-11-13,338.79,342.0,325.0,338.37,24644.51802757,338.37
2015-11-14,337.54,356.1,328.0,337.54,23337.47760778,337.54
2015-11-15,318.79,339.1,314.6,320.29,31413.56697987,320.29
2015-11-16,328.54,332.2,315.0,328.53,20085.21084351,328.53
2015-11-17,337.64,350.44,327.55,337.61,29698.3009735,337.61
2015-11-18,335.6,337.89,330.28,335.6,27623.47109489,335.6
2015-11-19,326.9,337.09,325.88,327.79,26432.17627049,327.79
2015-11-20,320.83,327.8,310.0,320.93,22144.08854613,320.93
2015-11-22,323.48,326.6,320.13,323.49,4110.25103178,323.49
2015-11-23,322.99,326.09,320.39,323.01,5139.69387827,323.01
2015-11-24,319.13,323.5,317.0,319.81,8500.73923814,319.81
2015-11-25,327.27,330.84,316.0,327.85,12515.70504489,327.85
2015-11-26,351.04,369.7,327.28,351.03,34780.16942707,351.03
2015-11-27,359.2,364.8,347.84,359.43,13990.60006629,359.43
2015-11-28,354.66,360.49,350.41,355.21,6519.38154496,355.21
2015-11-29,372.22,372.78,354.45,372.23,7481.75529569,372.23
2015-11-30,378.33,383.0,367.11,378.57,18081.29568855,378.57
2015-12-01,363.0,379.0,354.56,363.0,15926.25708427,363.0
2015-12-02,359.35,363.17,348.64,359.92,11923.97085698,359.92
2015-12-03,361.35,370.53,356.21,361.35,12599.77780106,361.35
2015-12-04,362.43,364.3,355.92,362.41,9844.59143082,362.41
2015-12-05,388.9,389.89,361.14,388.11,15399.73753162,388.11
2015-12-06,391.44,399.85,380.74,392.44,15704.51367317,392.44
2015-12-07,395.66,399.91,381.01,395.98,14840.53658877,395.98
2015-12-08,395.59,397.99,388.33,395.54,8086.27438062,395.54
2015-12-09,416.9,424.95,395.14,417.23,24734.45875291,417.23
2015-12-10,416.06,419.79,408.91,416.18,8596.35355461,416.18
2015-12-11,449.06,454.36,415.13,449.17,27876.84618142,449.17
2015-12-12,434.1,467.8,403.0,434.1,30496.37154407,434.1
2015-12-13,434.8,442.97,422.03,434.3,11727.27604268,434.3
2015-12-14,441.42,448.12,428.42,442.67,13716.75080559,442.67
2015-12-15,461.81,464.99,440.72,462.5,17590.15464299,462.5
2015-12-16,454.08,465.0,436.89,454.06,24059.44148613,454.06
2015-12-17,455.0,458.84,448.75,454.86,6676.27980676,454.86
2015-12-18,463.0,466.64,453.5,463.0,12733.45781153,463.0
2015-12-19,460.75,465.9,452.03,461.34,6981.52906164,461.34
2015-12-20,442.18,462.0,433.83,442.18,16661.88034146,442.18
2015-12-21,434.14,450.0,425.52,435.16,18644.64341507,435.16
2015-12-22,435.24,443.58,433.06,435.24,8360.3790414,435.24
2015-12-23,442.07,445.52,434.43,442.7,7063.45986706,442.7
2015-12-24,455.02,459.54,442.09,455.12,10298.73620455,455.12
2015-12-25,455.61,458.33,448.0,456.23,2920.48175105,456.23
2015-12-26,415.74,457.45,407.25,415.74,26269.12468305,415.74
2015-12-27,424.02,425.42,410.5,424.79,7200.09137721,424.79
2015-12-28,420.85,429.86,417.01,421.44,7427.06343119,421.44
2015-12-29,428.54,433.17,418.55,427.93,10337.46228127,427.93
2015-12-30,427.06,434.97,420.75,428.0,8004.12757355,428.0
2015-12-31,430.45,433.89,419.99,431.26,6665.04862313,431.26
2016-01-01,433.32,436.0,427.2,433.55,3802.90026415,433.55
2016-01-02,432.89,435.99,430.42,433.54,2971.48759381,433.54
2016-01-03,428.25,434.17,424.06,428.62,4528.01997177,428.62
2016-01-04,435.0,435.86,428.42,435.0,5656.97442984,435.0
2016-01-05,432.15,435.5,429.5,432.55,3971.56267541,432.55
2016-01-06,431.59,432.67,426.54,431.6,5299.74387643,431.6
2016-01-07,454.74,457.14,429.11,455.76,15982.39472901,455.76
2016-01-08,453.39,465.0,444.51,453.7,11272.24472846,453.7
2016-01-09,450.6,454.0,446.68,451.05,4413.86389162,451.05
2016-01-10,446.88,450.89,440.8,446.76,4069.32027415,446.76
2016-01-11,448.02,451.13,438.0,448.59,7906.62750051,448.59
2016-01-12,445.66,449.0,442.88,446.61,4239.01240287,446.61
2016-01-13,432.85,446.97,424.5,433.09,12816.43550355,433.09
2016-01-14,429.84,434.0,427.0,429.94,4417.84801304,429.94
2016-01-15,360.02,429.8,360.0,360.0,37318.73872845,360.0
2016-01-16,387.28,392.07,352.0,387.28,25023.83237925,387.28
2016-01-17,379.5,391.14,376.0,380.16,8418.65363509,380.16
2016-01-18,385.47,388.5,373.63,385.49,7015.54403737,385.49
2016-01-19,376.73,386.92,375.59,376.76,7223.00324232,376.76
2016-01-20,418.45,422.98,372.53,416.32,25180.78241948,416.32
2016-01-21,409.42,421.25,404.59,409.59,9414.55707194,409.59
2016-01-22,382.56,410.07,374.45,382.63,14742.8419172,382.63
2016-01-23,385.12,395.0,381.05,386.4,7664.89092787,386.4
2016-01-24,402.16,405.97,385.36,402.16,5448.8452132,402.16
2016-01-25,390.01,402.31,385.5,390.9,8040.83085608,390.9
2016-01-26,391.66,397.7,386.2,391.77,6589.15355022,391.77
2016-01-27,394.31,397.0,390.31,394.95,4262.62933663,394.95
2016-01-28,378.64,395.56,376.0,379.75,11414.04549852,379.75
2016-01-29,377.54,383.99,363.73,378.22,13544.14541999,378.22
2016-01-30,375.85,380.42,372.95,375.64,2587.10717327,375.64
2016-01-31,367.0,379.3,364.7,368.49,4166.66582034,368.49
2016-02-01,371.69,378.2,366.53,371.81,7255.13421769,371.81
2016-02-02,372.67,375.0,369.73,373.05,5719.11332356,373.05
2016-02-03,368.4,374.0,365.0,368.38,7107.78660836,368.38
2016-02-04,387.83,391.88,367.95,387.82,13446.47968297,387.82
2016-02-05,384.34,389.5,382.99,385.0,7372.61395629,385.0
2016-02-06,375.39,384.98,371.35,375.39,5735.69706556,375.39
2016-02-07,374.58,380.0,373.04,375.0,2885.48241846,375.0
2016-02-08,370.92,378.99,369.99,370.91,6943.10816682,370.91
2016-02-09,372.62,377.0,369.12,373.22,5779.60735622,373.22
2016-02-10,378.88,383.85,372.12,379.66,10006.63329253,379.66
2016-02-11,377.8,380.5,373.54,377.98,7471.96039009,377.98
2016-02-12,382.66,383.48,377.07,383.27,5996.09236146,383.27
2016-02-13,390.95,390.99,382.0,390.99,7324.96634134,390.99
2016-02-14,405.0,406.71,390.59,405.0,9758.39271132,405.0
2016-02-15,398.34,409.71,393.4,399.28,7906.69773619,399.28
2016-02-16,406.96,407.8,396.0,407.51,8354.83032093,407.51
2016-02-17,415.03,421.11,404.0,414.9,11842.63082874,414.9
2016-02-18,420.47,424.9,413.4,421.18,8589.07368864,421.18
2016-02-19,419.53,422.0,414.0,419.54,5015.53810237,419.54
2016-02-20,432.68,443.96,419.5,434.63,11631.86392251,434.63
2016-02-21,438.0,447.99,426.0,438.5,10300.7594242,438.5
2016-02-22,436.84,439.5,431.15,438.27,5840.3160546,438.27
2016-02-23,419.0,440.0,414.0,419.1,10509.60507822,419.1
2016-02-24,423.78,424.28,409.07,423.78,7258.35730294,423.78
2016-02-25,423.39,426.75,415.79,423.51,5597.96719924,423.51
2016-02-26,431.39,432.0,418.01,432.0,4635.1202274,432.0
2016-02-27,431.07,435.0,428.22,431.07,4159.44591017,431.07
2016-02-28,430.26,435.0,422.29,431.68,3501.18941279,431.68
2016-02-29,435.25,440.99,428.12,435.23,8463.34883153,435.23
2016-03-01,432.43,437.5,427.01,432.5,6941.51621427,432.5
2016-03-02,422.3,434.5,421.31,422.4,5788.40511598,422.4
2016-03-03,419.63,424.47,415.85,420.29,7483.49181156,420.29
2016-03-04,407.54,423.9,406.02,408.01,7789.00370914,408.01
2016-03-05,398.55,408.98,382.0,399.83,16436.40386167,399.83
2016-03-06,405.03,412.31,393.11,406.23,5692.00930852,406.23
2016-03-07,412.84,414.96,403.03,414.01,5937.73379583,414.01
2016-03-08,411.75,414.99,408.46,411.75,5576.2582036,411.75
2016-03-09,412.52,413.51,408.75,413.0,4876.78893016,413.0
2016-03-10,415.9,416.9,409.31,416.0,5255.299453,416.0
2016-03-11,419.14,421.91,415.11,419.13,5950.69494053,419.13
2016-03-12,409.71,420.93,406.59,410.41,4600.53852943,410.41
2016-03-13,412.06,417.0,409.62,412.58,3237.5863046,412.58
2016-03-14,413.8,415.22,410.5,414.0,4265.90491838,414.0
2016-03-15,415.23,417.43,412.15,415.75,4719.92306184,415.75
2016-03-16,416.0,416.5,413.15,416.0,4243.46710229,416.0
2016-03-17,418.34,419.0,415.11,418.46,3764.3877166,418.46
2016-03-18,406.6,418.49,403.34,407.48,6253.64507634,407.48
2016-03-19,406.12,409.95,404.1,406.7,2900.09722,406.7
2016-03-20,410.5,412.0,406.3,411.08,2601.98301393,411.08
2016-03-21,410.61,411.96,406.5,410.98,3552.7779858,410.98
2016-03-22,415.82,416.99,409.9,416.16,3927.53266839,416.16
2016-03-23,417.25,419.0,413.44,417.85,4912.9896997,417.85
2016-03-24,415.17,418.38,412.85,415.48,2888.42157304,415.48
2016-03-25,416.03,416.92,412.0,416.03,2568.5036141,416.03
2016-03-26,415.75,416.99,414.0,415.75,1301.06724629,415.75
2016-03-27,423.9,427.99,415.77,424.16,5007.35788626,424.16
2016-03-28,422.45,425.0,420.32,422.95,3235.75353917,422.95
2016-03-29,415.0,424.37,407.22,415.0,5933.342408,415.0
2016-03-30,413.33,415.99,408.59,414.1,4818.07650898,414.1
2016-03-31,414.72,416.99,411.4,415.35,3738.93979317,415.35
2016-04-01,415.26,416.99,413.42,415.91,3792.36761489,415.91
2016-04-02,419.0,420.0,414.93,419.38,2121.64067901,419.38
2016-04-03,418.88,419.44,416.1,418.98,1321.30115941,418.98
2016-04-04,419.75,419.85,416.0,419.33,3481.95718993,419.33
2016-04-05,421.81,423.0,416.61,422.24,3946.46434022,422.24
2016-04-06,421.68,422.9,420.0,421.69,2388.33297175,421.69
2016-04-07,419.87,421.99,418.21,420.0,3056.61240623,420.0
2016-04-08,418.47,423.99,416.26,418.67,4703.92372259,418.67
2016-04-09,417.75,419.13,412.0,418.02,3638.84014679,418.02
2016-04-10,420.56,421.79,417.2,420.61,1757.76593354,420.61
2016-04-11,422.42,422.8,418.0,422.45,3524.94515463,422.45
2016-04-12,425.32,426.67,421.0,425.32,6078.02513946,425.32
2016-04-13,424.05,426.18,422.94,424.51,3802.73556181,424.51
2016-04-14,423.72,425.35,420.57,423.98,3991.49798921,423.98
2016-04-15,428.73,430.0,423.07,429.24,4397.02458613,429.24
2016-04-16,430.68,432.87,427.12,430.68,1834.88975103,430.68
2016-04-17,426.28,430.91,424.24,426.74,1521.30645702,426.74
2016-04-18,426.94,430.01,425.8,427.96,3186.57116129,427.96
2016-04-19,433.93,435.0,426.24,433.93,3541.11247303,433.93
2016-04-20,442.01,444.0,433.11,442.41,7636.2215118,442.41
2016-04-21,450.62,452.11,440.0,450.61,5564.4639033,450.61
2016-04-22,447.31,451.36,442.96,447.83,5525.96710073,447.83
2016-04-23,451.5,452.18,444.46,451.93,2249.84849225,451.93
2016-04-24,459.47,470.02,447.06,459.46,7032.85634075,459.46
2016-04-25,466.28,469.47,455.13,466.28,5601.8393498,466.28
2016-04-26,466.56,469.87,462.13,466.57,4755.16666998,466.57
2016-04-27,447.58,469.03,445.42,447.29,6645.10735538,447.29
2016-04-28,448.49,451.0,435.0,448.88,9019.12362561,448.88
2016-04-29,453.88,456.0,445.62,454.66,3060.09397925,454.66
2016-04-30,447.93,456.9,447.27,447.9,2388.37024601,447.9
2016-05-01,451.89,453.78,446.5,452.86,1286.70277974,452.86
2016-05-02,443.7,453.8,438.59,444.46,6073.07788255,444.46
2016-05-03,451.97,452.0,440.78,451.97,5889.39230191,451.97
2016-05-04,446.17,452.0,444.15,446.17,3267.3144414,446.17
2016-05-05,448.41,449.72,445.11,448.39,2287.21138993,448.39
2016-05-06,460.49,463.97,447.03,460.11,5763.74865226,460.11
2016-05-07,457.88,461.41,455.95,457.88,2116.35801154,457.88
2016-05-08,457.65,459.69,455.95,458.31,1311.60181764,458.31
2016-05-09,460.65,464.79,455.62,461.45,3535.556767,461.45
2016-05-10,450.4,463.0,447.38,450.94,5422.90056017,450.94
2016-05-11,452.11,457.99,449.7,452.04,3713.59137854,452.04
2016-05-12,454.7,454.75,448.88,454.7,3297.60978584,454.7
2016-05-13,455.73,456.65,452.04,456.04,2932.53675496,456.04
2016-05-14,455.68,457.25,453.51,456.34,1391.80362467,456.34
2016-05-15,457.52,458.08,454.72,457.94,1647.72153069,457.94
2016-05-16,454.65,458.0,451.11,454.92,3024.33917011,454.92
2016-05-17,452.32,456.09,452.14,452.14,3411.60840166,452.14
2016-05-18,452.87,455.68,452.0,452.87,2836.40344284,452.87
2016-05-19,441.31,453.85,441.05,441.97,5472.43667235,441.97
2016-05-20,441.07,444.41,435.03,441.58,3915.9244285,441.58
2016-05-21,442.89,443.98,435.28,443.88,1966.64671506,443.88
2016-05-22,437.31,443.89,435.0,438.62,2141.3896754,438.62
2016-05-23,442.41,442.9,436.27,442.63,2762.62605358,442.63
2016-05-24,444.67,446.37,441.0,445.31,3119.09768946,445.31
2016-05-25,448.18,449.6,443.97,447.94,3662.66101932,447.94
2016-05-26,451.78,452.98,446.8,452.02,3785.39991189,452.02
2016-05-27,470.52,478.16,451.78,470.34,12069.41332543,470.34
2016-05-28,522.43,529.08,468.0,524.89,12343.97438476,524.89
2016-05-29,509.99,540.0,485.0,509.99,8501.59326202,509.99
2016-05-30,524.25,535.0,506.51,524.25,6165.90938742,524.25
2016-05-31,532.68,548.5,515.0,534.69,11915.96742347,534.69
2016-06-01,536.87,542.87,525.49,537.0,5439.65117255,537.0
2016-06-02,539.15,540.0,529.13,539.96,4090.88632969,539.96
2016-06-03,567.3,578.37,535.74,567.22,8700.85430901,567.22
2016-06-04,571.38,588.71,558.54,573.08,6287.44011289,573.08
2016-06-05,572.24,582.0,566.0,572.25,5403.80366991,572.25
2016-06-06,582.86,586.02,570.59,583.97,4455.46288478,583.97
2016-06-07,575.48,594.44,563.0,576.39,6714.99485991,576.39
2016-06-08,582.77,584.25,571.86,583.43,3337.78068097,583.43
2016-06-09,575.85,583.81,572.97,575.69,3762.75713132,575.69
2016-06-10,576.5,580.0,572.0,576.59,3461.55487443,576.59
2016-06-11,587.13,587.23,575.93,587.21,2248.7007339,587.21
2016-06-12,679.96,682.55,585.51,679.96,15095.0484449,679.96
2016-06-13,700.16,725.0,655.02,701.56,18024.61909875,701.56
2016-06-14,683.0,704.57,655.0,684.7,10665.67237551,684.7
2016-06-15,692.2,695.77,672.12,693.35,5676.40650133,693.35
2016-06-16,771.71,773.07,689.8,771.3,17652.98643796,771.3
2016-06-17,743.51,778.7,706.37,744.0,14996.58292451,744.0
2016-06-18,752.72,778.85,723.02,752.72,5934.67916024,752.72
2016-06-19,760.5,764.93,740.11,761.46,2697.08620389,761.46
2016-06-20,732.0,763.99,725.0,732.01,7786.40894644,732.01
2016-06-21,653.45,736.15,625.0,654.64,32702.15884941,654.64
2016-06-22,600.48,677.63,595.0,601.0,15873.13085662,601.0
2016-06-23,624.6,632.67,540.17,625.0,24862.32278699,625.0
2016-06-24,657.12,683.88,620.82,658.57,16633.74768786,658.57
2016-06-25,666.02,684.45,639.4,667.48,6607.14566286,667.48
2016-06-26,625.07,666.02,608.64,625.87,5007.33414194,625.87
2016-06-27,647.27,653.46,618.03,647.76,9391.5062296,647.76
2016-06-28,646.55,665.51,635.5,646.55,5628.43851113,646.55
2016-06-29,633.32,646.69,621.09,635.0,8907.23654493,635.0
2016-06-30,667.0,671.22,628.06,667.0,7621.90506924,667.0
2016-07-01,678.0,684.1,659.71,679.11,6527.1764287,679.11
2016-07-02,700.11,704.93,672.74,700.07,5430.12928173,700.07
2016-07-03,662.69,704.99,646.29,662.7,7285.66870627,662.7
2016-07-04,677.35,682.35,640.1,678.65,4307.45208285,678.65
2016-07-05,666.13,682.36,661.57,668.81,3152.52423958,668.81
2016-07-06,674.67,679.0,662.13,674.68,3593.27432448,674.68
2016-07-07,634.21,678.43,605.5,634.21,12618.36403831,634.21
2016-07-08,659.22,661.0,633.53,659.87,6398.46196975,659.87
2016-07-09,650.25,665.99,626.0,651.56,6448.98580022,651.56
2016-07-10,647.0,652.6,636.8,647.0,2343.42614283,647.0
2016-07-11,646.15,659.6,639.31,647.22,2704.00533961,647.22
2016-07-12,672.94,678.0,646.05,674.98,4318.15457118,674.98
2016-07-13,658.99,675.0,654.52,660.94,6631.87697473,660.94
2016-07-14,659.12,664.93,650.01,660.0,2605.42242722,660.0
2016-07-15,663.04,670.01,658.41,663.04,3214.3798729,663.04
2016-07-16,661.0,666.67,655.0,662.45,1648.09889443,662.45
2016-07-17,676.03,684.19,660.34,676.09,3411.51439978,676.09
2016-07-18,674.32,682.21,666.12,674.32,3068.26996378,674.32
2016-07-19,673.02,675.81,666.0,673.45,1888.07465261,673.45
2016-07-20,665.18,675.0,660.0,666.77,3433.96389784,666.77
2016-07-21,662.48,668.0,660.1,662.48,2516.46952265,662.48
2016-07-22,646.23,666.3,645.0,646.8,4986.61603948,646.8
2016-07-23,654.06,656.77,645.11,654.06,1499.63582546,654.06
2016-07-24,659.5,665.0,651.99,659.5,1405.39995744,659.5
2016-07-25,655.0,661.99,652.28,656.1,2393.65255241,656.1
2016-07-26,653.74,656.94,645.01,653.63,3352.70506988,653.63
2016-07-27,654.01,659.98,646.31,654.3,2855.22391603,654.3
2016-07-28,653.95,657.89,652.41,655.37,1971.37945572,655.37
2016-07-29,654.99,657.48,653.0,657.03,1322.66154941,657.03
2016-07-30,653.07,657.5,652.19,653.07,707.22760423,653.07
2016-07-31,631.0,654.71,625.19,631.25,4180.52265697,631.25
2016-08-01,608.47,631.82,606.66,608.47,5622.32081233,608.47
2016-08-02,482.73,613.03,482.73,482.73,17135.03891532,482.73
2016-08-03,565.0,572.34,465.28,565.75,20733.85891707,565.75
2016-08-04,576.77,583.97,552.0,576.77,8644.32845819,576.77
2016-08-05,574.52,580.0,562.0,575.57,4925.7920928,575.57
2016-08-06,589.98,590.26,562.56,589.98,5958.06138906,589.98
2016-08-07,593.08,598.82,582.12,593.08,3043.02444567,593.08
2016-08-08,589.64,594.2,583.58,589.64,2896.81932148,589.64
2016-08-09,584.16,591.99,579.43,584.16,3411.21164126,584.16
2016-08-10,592.64,603.0,580.01,593.08,4914.97610418,593.08
2016-08-11,585.5,597.78,585.5,585.5,2851.23616453,585.5
2016-08-12,585.34,591.19,580.47,585.88,2168.42542899,585.88
2016-08-13,584.16,589.98,581.71,583.0,1014.4646274,583.0
2016-08-14,567.85,585.15,556.24,567.85,4803.89573054,567.85
2016-08-15,565.03,573.69,554.9,565.01,4536.67266127,565.01
2016-08-16,576.86,579.8,563.0,576.83,4783.25010418,576.83
2016-08-17,570.47,578.11,566.02,570.67,4147.27743107,570.67
2016-08-18,571.88,575.87,568.79,572.64,4034.28679191,572.64
2016-08-19,571.9,574.86,552.3,572.34,4672.14717775,572.34
2016-08-20,577.58,578.99,568.52,577.46,2013.78846383,577.46
2016-08-21,577.5,583.99,576.01,578.23,1588.27291846,578.23
2016-08-22,582.39,585.95,572.5,583.99,4992.43472384,583.99
2016-08-23,581.17,584.99,576.0,581.99,4277.86358636,581.99
2016-08-24,578.11,582.1,575.4,578.19,2972.54991458,578.19
2016-08-25,576.54,578.75,571.16,576.93,4210.54658365,576.93
2016-08-26,577.73,582.46,574.1,577.96,3299.37415947,577.96
2016-08-27,567.51,579.09,564.81,568.17,2749.84446314,568.17
2016-08-28,570.28,572.91,566.8,571.7,962.22947814,571.7
2016-08-29,570.34,575.0,568.6,571.48,2360.44831721,571.48
2016-08-30,575.31,576.5,568.55,575.8,4440.15568137,575.8
2016-08-31,570.66,576.49,568.4,570.76,3660.13835935,570.76
2016-09-01,570.0,572.86,566.86,570.95,3027.25719538,570.95
2016-09-02,570.75,574.2,567.03,572.0,2955.21326723,572.0
2016-09-03,594.83,598.64,569.01,595.22,4613.11260919,595.22
2016-09-04,601.94,609.05,590.88,603.66,4069.89545196,603.66
2016-09-05,603.53,607.65,592.46,603.5,3759.47315151,603.5
2016-09-06,607.6,609.74,601.0,608.72,4014.32198351,608.72
2016-09-07,613.88,615.92,604.7,613.9,4542.24061442,613.9
2016-09-08,625.38,628.98,611.66,625.39,4459.86825402,625.39
2016-09-09,621.08,627.49,612.93,621.09,3279.92000241,621.09
2016-09-10,622.2,625.0,618.67,622.2,1535.42863594,622.2
2016-09-11,602.85,628.99,594.63,603.46,5299.61468228,603.46
2016-09-12,605.87,609.15,602.0,605.81,3555.19678806,605.81
2016-09-13,607.9,609.61,603.28,607.9,3424.31618503,607.9
2016-09-14,608.66,610.69,605.98,608.61,2898.7573053,608.61
2016-09-15,605.01,609.35,602.3,605.03,3054.99957161,605.03
2016-09-16,606.02,608.99,603.5,606.02,2678.19313177,606.02
2016-09-17,603.12,607.59,601.1,603.12,1134.83483275,603.12
2016-09-18,607.21,609.06,601.97,607.19,1284.46213451,607.19
2016-09-19,607.8,609.5,603.0,607.81,2490.77788705,607.81
2016-09-20,605.59,608.88,605.35,607.3,2433.7220615,607.3
2016-09-21,595.04,607.3,592.1,595.04,3893.77908073,595.04
2016-09-22,594.12,596.42,592.5,595.0,2347.26231098,595.0
2016-09-23,601.36,602.9,593.0,602.54,4034.23716161,602.54
2016-09-24,600.03,603.59,597.76,600.14,1172.67430709,600.14
2016-09-25,597.4,601.99,596.0,597.43,1110.18528772,597.43
2016-09-26,605.01,607.27,596.1,605.86,4016.55358017,605.86
2016-09-27,603.02,608.37,600.02,603.08,3077.96054544,603.08
2016-09-28,603.65,605.3,601.41,603.65,2207.55541123,603.65
2016-09-29,604.65,605.99,601.0,605.64,2734.70085931,605.64
2016-09-30,607.9,608.38,603.15,608.37,2620.89748012,608.37
2016-10-01,613.0,614.28,607.0,613.0,1498.19031333,613.0
2016-10-02,607.6,613.01,605.0,608.59,1403.40243991,608.59
2016-10-03,610.06,611.59,606.6,610.06,1960.7753186,610.06
